SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
170,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,12-07-2026 2.00,0.5
171,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,14-07-2026 19.00,12
172,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,17-07-2026 2.00,1.5
173,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,17-07-2026 3.00,2.5
174,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,17-07-2026 4.00,0.5
175,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,18-07-2026 23.00,4
176,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 0.00,3.5
177,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 1.00,2
178,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 2.00,1.5
179,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 3.00,3
180,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 4.00,1.5
181,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 5.00,0.5
182,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 6.00,1
183,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 15.00,2
184,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 16.00,0.5
185,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 17.00,2.5
186,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 18.00,1
187,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 19.00,4.5
188,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 20.00,2.5
189,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,19-07-2026 21.00,1.5
190,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 1.00,3
191,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 2.00,3.5
192,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 3.00,9
193,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 4.00,5
194,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 5.00,1.5
195,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 6.00,0.5
196,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 7.00,13.5
197,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 8.00,9
198,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 9.00,0.5
199,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 19.00,4.5
200,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 20.00,7
201,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 21.00,5.5
202,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 22.00,4
203,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,20-07-2026 23.00,8.5
204,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,21-07-2026 0.00,2
205,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,21-07-2026 1.00,1
206,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,21-07-2026 2.00,2.5
207,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,21-07-2026 3.00,0.5
208,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,21-07-2026 9.00,7
209,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,21-07-2026 10.00,2
210,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,22-07-2026 1.00,2
211,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,22-07-2026 2.00,4.5
212,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,22-07-2026 3.00,3
213,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,22-07-2026 4.00,11.5
214,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,22-07-2026 5.00,1.5
215,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,22-07-2026 6.00,0.5
216,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,22-07-2026 14.00,1.5
217,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,22-07-2026 20.00,1
218,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,23-07-2026 2.00,0.5
219,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,23-07-2026 15.00,5
220,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,23-07-2026 17.00,23
221,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,23-07-2026 18.00,0.5
222,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,23-07-2026 19.00,7.5
223,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,24-07-2026 0.00,14.5
224,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,24-07-2026 1.00,1.5
225,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,24-07-2026 2.00,0.5
226,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,24-07-2026 3.00,2.5
227,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,27-07-2026 8.00,0.5
228,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,27-07-2026 9.00,0.5
229,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,27-07-2026 10.00,2.5
230,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,27-07-2026 11.00,0.5
231,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,27-07-2026 16.00,9.5
232,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,27-07-2026 17.00,4
233,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,27-07-2026 18.00,10
234,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,27-07-2026 19.00,4
235,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,27-07-2026 20.00,1
236,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,27-07-2026 23.00,2
237,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,28-07-2026 0.00,3
238,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,28-07-2026 1.00,4
239,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,28-07-2026 2.00,8.5
240,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,28-07-2026 3.00,2.5
241,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,28-07-2026 4.00,0.5
242,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,28-07-2026 5.00,0.5
243,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,28-07-2026 20.00,0.5
244,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,28-07-2026 23.00,1
245,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,29-07-2026 1.00,17.5
246,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,29-07-2026 2.00,3.5
247,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,29-07-2026 7.00,1
248,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,29-07-2026 8.00,2.5
249,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,29-07-2026 9.00,1
250,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,29-07-2026 17.00,0.5
251,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,29-07-2026 20.00,0.5
252,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,30-07-2026 3.00,0.5
253,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,30-07-2026 4.00,0.5
254,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,30-07-2026 5.00,2.5
255,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,30-07-2026 6.00,2.5
256,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,30-07-2026 7.00,3.5
257,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,30-07-2026 8.00,1
258,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,30-07-2026 19.00,0.5
259,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,30-07-2026 22.00,0.5
260,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,01-08-2026 3.00,3
261,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,01-08-2026 4.00,13
262,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,01-08-2026 5.00,2
263,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,01-08-2026 6.00,1.5
264,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,02-08-2026 17.00,1
265,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,02-08-2026 22.00,1
266,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,03-08-2026 3.00,0.5
267,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,03-08-2026 18.00,1
268,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,03-08-2026 23.00,0.5
269,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,04-08-2026 1.00,0.5
270,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,04-08-2026 7.00,3.5
271,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,04-08-2026 8.00,2.5
272,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,04-08-2026 12.00,0.5
273,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,04-08-2026 13.00,0.5
274,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,04-08-2026 18.00,0.5
275,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,05-08-2026 3.00,2
276,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,05-08-2026 4.00,0.5
277,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,05-08-2026 5.00,4.5
278,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,05-08-2026 6.00,3.5
279,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,05-08-2026 7.00,0.5
280,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,05-08-2026 15.00,0.5
281,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,05-08-2026 17.00,2
282,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,05-08-2026 18.00,2.5
283,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,05-08-2026 20.00,0.5
284,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,06-08-2026 2.00,3.5
285,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,06-08-2026 3.00,2
286,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,06-08-2026 4.00,0.5
287,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,06-08-2026 11.00,0.5
288,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,06-08-2026 12.00,1
289,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,06-08-2026 14.00,9
290,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,06-08-2026 15.00,2.5
291,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,06-08-2026 16.00,0.5
292,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,09-08-2026 3.00,0.5
293,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,09-08-2026 4.00,2
294,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,09-08-2026 5.00,0.5
295,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,09-08-2026 6.00,6.5
296,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,09-08-2026 7.00,6
297,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,09-08-2026 8.00,0.5
298,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,09-08-2026 9.00,1.5
299,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,09-08-2026 23.00,0.5
300,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,10-08-2026 0.00,0.5
301,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,10-08-2026 1.00,0.5
302,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,10-08-2026 3.00,1.5
303,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,10-08-2026 4.00,1.5
304,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,10-08-2026 5.00,1.5
305,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,10-08-2026 8.00,2
306,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,10-08-2026 9.00,6.5
307,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,10-08-2026 10.00,0.5
308,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,11-08-2026 8.00,0.5
309,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,11-08-2026 9.00,19
310,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,11-08-2026 10.00,5.5
311,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,11-08-2026 11.00,2.5
312,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,13-08-2026 23.00,0.5
313,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,14-08-2026 7.00,0.5
314,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,14-08-2026 12.00,0.5
315,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,14-08-2026 13.00,1
316,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,14-08-2026 14.00,1.5
317,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,14-08-2026 15.00,5.5
318,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,14-08-2026 16.00,4
319,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,14-08-2026 17.00,2.5
320,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,14-08-2026 19.00,0.5
321,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,15-08-2026 1.00,5.5
322,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,15-08-2026 2.00,2
323,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,15-08-2026 8.00,2.5
324,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,15-08-2026 9.00,1.5
325,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,15-08-2026 22.00,8.5
326,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,15-08-2026 23.00,1
327,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,16-08-2026 15.00,3.5
328,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,16-08-2026 21.00,1
329,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,16-08-2026 22.00,1.5
330,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,16-08-2026 23.00,6
331,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,17-08-2026 0.00,1
332,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,17-08-2026 1.00,1
333,Baijnath (Gomti),Uttarakhand,5,Uttarakhand,46,Bageshwar,-,-,-,-,-,-,-,-,-,29.90822222,79.61769444,17-08-2026 2.00,9.5
